"survey_round","psu","lat","lon","pop","district","urban_rural","market","hh","agem","agec","sexc","k1","k3","k5"
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",17,16,0,2,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",18,23,20,1,1,2,NA
"Endline",39,5.88031,-0.6315,300,"WestAkimMunicipal","Rural","Asamankese",19,33,11,1,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",1,29,3,1,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",2,22,20,1,1,1,3
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",3,38,9,1,1,1,6
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",4,46,15,2,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",5,23,20,2,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",6,32,16,2,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",7,30,5,1,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",8,32,7,1,2,NA,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",9,43,24,1,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",10,35,2,2,2,NA,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",11,18,22,1,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",12,24,21,2,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",13,20,22,2,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",14,28,23,2,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",15,34,11,1,1,1,0
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",16,25,6,1,1,1,3
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",17,32,23,1,1,2,NA
"Endline",40,5.93272,-0.67409,366,"WestAkimMunicipal","Rural","Asamankese",18,26,18,2,2,NA,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",1,40,22,2,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",2,40,24,2,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",3,25,2,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",4,17,1,1,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",6,32,8,1,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",7,24,9,1,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",8,21,4,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",9,24,6,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",10,36,11,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",11,28,23,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",12,20,6,2,1,2,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",13,31,17,2,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",14,29,16,2,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",15,43,24,2,2,NA,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",16,31,13,2,2,NA,NA
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",17,20,17,2,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",18,30,13,1,1,1,0
"Endline",41,5.79596,-0.59744,19588,"WestAkimMunicipal","Rural","Asamankese",5,31,24,1,1,1,3
"Endline",42,5.84801,-0.649,235,"WestAkimMunicipal","Urban","Asamankese",1,38,4,2,1,2,NA
"Endline",42,5.84801,-0.649,235,"WestAkimMunicipal","Urban","Asamankese",2,23,1,1,1,2,NA
"Endline",42,5.84801,-0.649,235,"WestAkimMunicipal","Urban","Asamankese",3,21,6,2,1,1,3
"Endline",42,5.84801,-0.649,235,"WestAkimMunicipal","Urban","Asamankese",4,18,12,1,2,NA,NA
"Endline",42,5.84801,-0.649,235,"WestAkimMunicipal","Urban","Asamankese",5,32,6,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",1,28,8,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",2,32,10,2,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",3,31,6,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",4,26,10,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",5,19,13,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",6,30,5,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",7,20,6,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",8,17,18,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",9,16,1,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",10,25,12,2,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",11,19,19,2,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",12,20,5,2,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",13,28,15,2,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",14,30,3,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",15,29,1,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",16,31,6,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",17,28,16,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",18,30,1,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",19,25,6,2,1,1,3
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",20,27,18,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",21,38,23,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",22,32,0,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",23,30,8,2,1,1,2
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",24,23,7,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",25,27,8,1,1,1,2
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",26,27,23,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",27,27,8,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",28,18,3,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",29,20,12,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",30,32,13,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",31,32,17,1,1,1,0
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",32,24,0,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",33,32,18,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",34,49,23,1,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",35,35,24,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",36,40,5,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",37,24,22,1,1,1,5
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",38,24,2,2,1,2,NA
"Endline",43,5.86454,-0.67797,1335,"WestAkimMunicipal","Urban","Asamankese",39,30,5,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",1,24,0,1,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",2,44,10,2,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",3,30,8,1,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",4,29,1,1,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",5,18,7,1,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",6,30,9,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",7,27,16,2,1,1,2
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",8,24,12,2,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",9,27,22,1,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",10,33,17,2,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",11,35,2,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",12,28,20,1,1,1,7
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",13,21,14,2,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",14,23,2,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",15,26,11,1,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",16,39,2,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",17,30,23,1,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",18,33,5,2,1,2,NA
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",22,28,12,1,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",19,24,14,1,1,1,6
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",20,29,6,2,1,1,0
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",23,33,18,1,1,1,2
"Endline",44,5.85469,-0.67816,675,"WestAkimMunicipal","Urban","Asamankese",21,27,23,2,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",1,29,17,2,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",2,20,15,1,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",3,32,13,1,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",4,20,10,1,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",5,22,13,1,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",6,28,2,1,2,NA,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",7,35,23,2,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",8,25,11,1,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",9,32,4,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",10,40,24,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",11,39,4,2,1,1,2
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",12,23,7,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",13,32,15,2,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",14,30,10,1,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",15,16,16,1,1,1,0
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",16,22,14,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",17,26,5,2,2,NA,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",18,24,0,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",19,23,5,2,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",20,35,23,1,1,2,NA
"Endline",45,5.85455,-0.65622,705,"WestAkimMunicipal","Urban","Asamankese",21,37,5,1,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",1,30,12,1,2,NA,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",2,27,11,1,1,1,8
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",3,41,2,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",4,25,1,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",5,21,7,1,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",6,26,4,1,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",7,32,22,2,1,1,1
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",8,26,6,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",9,22,4,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",10,64,10,2,1,1,7
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",11,30,6,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",12,22,16,1,1,1,0
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",13,23,9,1,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",14,25,22,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",15,22,1,2,2,NA,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",16,27,1,2,2,NA,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",17,30,8,1,1,1,3
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",18,26,5,1,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",19,33,18,1,1,1,0
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",20,24,9,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",21,33,12,1,1,1,0
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",22,35,9,2,1,2,NA
"Endline",46,5.86497,-0.65234,715,"WestAkimMunicipal","Urban","Asamankese",23,25,23,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",1,30,6,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",2,33,13,1,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",3,32,18,2,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",4,23,14,1,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",5,43,18,1,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",6,32,20,2,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",7,27,23,1,2,NA,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",8,38,22,2,2,NA,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",9,29,18,1,2,NA,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",10,29,3,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",11,27,5,2,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",12,23,2,2,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",13,32,7,2,1,1,2
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",14,34,1,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",15,27,22,2,1,1,1
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",16,27,18,2,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",17,20,14,2,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",18,32,16,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",19,28,15,1,1,1,0
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",20,28,3,1,1,2,NA
"Endline",47,5.8628,-0.66497,805,"WestAkimMunicipal","Urban","Asamankese",21,29,8,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",1,28,18,2,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",2,26,7,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",3,21,12,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",4,17,14,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",5,25,9,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",6,27,2,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",7,25,18,2,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",8,23,16,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",9,29,11,1,2,NA,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",10,29,5,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",11,25,14,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",12,26,10,2,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",13,35,21,2,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",14,40,1,2,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",15,27,18,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",16,24,23,2,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",17,27,6,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",18,37,17,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",19,24,9,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",20,37,0,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",21,35,20,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",22,32,20,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",23,38,23,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",24,32,20,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",25,30,4,1,2,NA,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",26,26,23,1,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",27,28,17,2,1,1,0
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",28,24,14,1,1,2,NA
"Endline",48,6.01794,-0.27373,1350,"SuhumKraboaCoaltar","Urban","Suhum",29,30,9,2,1,2,NA
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",12,42,18,1,1,1,5
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",1,19,21,1,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",2,27,0,2,1,2,NA
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",3,40,20,2,2,NA,NA
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",4,34,8,2,1,1,6
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",5,28,1,2,1,2,NA
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",6,34,13,2,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",7,32,20,1,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",8,29,11,2,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",9,44,17,2,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",10,19,20,2,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",11,25,14,2,1,1,0
"Endline",49,6.03266,-0.45208,350,"SuhumKraboaCoaltar","Urban","Suhum",13,28,14,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",1,39,4,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",2,20,2,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",3,25,1,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",4,21,1,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",5,25,4,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",6,32,13,1,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",7,36,13,2,1,1,0
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",8,18,1,2,2,NA,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",9,35,2,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",10,30,21,1,1,1,0
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",11,32,1,1,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",12,38,0,1,2,NA,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",13,30,0,1,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",14,27,3,1,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",15,24,11,1,1,1,0
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",16,25,0,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",17,27,10,1,1,1,1
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",18,33,22,1,2,NA,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",19,28,14,2,1,2,NA
"Endline",50,6.03277,-0.44257,820,"SuhumKraboaCoaltar","Urban","Suhum",20,33,21,2,1,1,0
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",1,19,0,1,1,2,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",2,28,14,2,1,2,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",3,28,8,1,2,NA,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",4,22,16,2,1,2,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",5,33,13,1,1,2,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",6,35,9,1,1,2,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",7,25,14,1,1,1,7
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",8,32,5,2,2,NA,NA
"Endline",51,6.03863,-0.4588,610,"SuhumKraboaCoaltar","Urban","Suhum",9,28,16,1,1,2,NA
